index,width,height,unique,blur,mean,min,max,stdv,file_size,contrast
1277,500,332,0,1437.6357,138.0023,0.0000,255.0000,54.7819,89478,1.0000
1278,400,500,0,540.3116,146.3299,0.0000,245.0000,53.0944,77124,1.0000
1279,500,375,0,1216.9612,127.0704,0.0000,255.0000,36.1940,101421,1.0000
1280,500,333,0,419.6501,91.8628,0.0000,255.0000,42.9788,77440,1.0000
1281,500,375,0,13253.0049,124.5203,0.0000,255.0000,48.8517,166649,1.0000
1282,500,334,0,1023.3970,188.5100,0.0000,254.0000,51.1112,83066,1.0000
1283,500,333,0,512.3932,136.1028,0.0000,255.0000,76.2572,78133,1.0000
1284,500,375,0,686.8713,140.8691,0.0000,255.0000,38.1768,100511,1.0000
1285,375,500,0,1104.0686,108.5878,0.0000,255.0000,66.5388,97288,1.0000
1286,500,375,0,3530.8342,138.9812,0.0000,255.0000,54.0310,113111,1.0000
1287,359,500,0,10296.8955,141.6724,0.0000,255.0000,60.5705,171877,1.0000
1288,500,375,0,1128.2383,146.3091,0.0000,249.0000,35.4656,98808,1.0000
1289,500,333,0,302.3191,81.2234,0.0000,255.0000,76.3152,66640,1.0000
1290,500,333,0,2254.6499,133.2301,0.0000,250.0000,68.2016,97052,1.0000
1291,500,333,0,1418.1952,97.7648,0.0000,255.0000,59.9310,81355,1.0000
1292,500,375,0,2769.8586,124.0354,0.0000,255.0000,64.4567,114468,1.0000
1293,500,334,0,869.2400,116.4568,0.0000,255.0000,68.2630,83362,1.0000
1294,500,333,0,2087.5393,100.5305,0.0000,249.0000,67.8899,113509,1.0000
1295,500,334,0,695.6669,97.3102,0.0000,236.0000,65.0398,85975,1.0000
1296,334,500,0,371.3331,128.1307,0.0000,223.0000,53.8695,76590,1.0000
1297,500,334,0,2064.4487,131.2113,0.0000,255.0000,62.1754,104721,1.0000
1298,500,408,0,2591.9043,102.3083,0.0000,255.0000,62.7370,145418,1.0000
1299,500,333,0,1764.1182,72.9968,0.0000,232.0000,58.6211,100128,1.0000
1300,500,333,0,1670.8544,131.1105,0.0000,255.0000,79.0346,92578,1.0000
1301,500,334,0,726.4285,62.9657,0.0000,250.0000,45.4988,72146,1.0000
1302,500,333,0,899.9999,50.7808,0.0000,252.0000,62.2565,75190,1.0000
1303,500,333,0,8649.1377,81.1086,0.0000,255.0000,73.9533,174162,1.0000
1304,600,384,0,405.0135,127.6779,0.0000,255.0000,48.6664,36994,1.0000
1305,679,510,0,2347.7246,156.1902,0.0000,255.0000,48.9877,54560,1.0000
1306,600,400,0,522.3778,149.4889,0.0000,255.0000,66.6924,43549,1.0000
1307,500,333,0,1338.7450,131.3651,0.0000,255.0000,59.1763,27705,1.0000
1308,500,333,0,2159.6980,159.3062,0.0000,255.0000,69.7009,84505,1.0000
1309,375,500,0,554.9370,141.1101,0.0000,255.0000,52.5002,105869,1.0000
1310,374,480,0,457.2081,210.5925,0.0000,255.0000,37.1846,54258,1.0000
1311,600,400,0,638.3151,145.3029,0.0000,255.0000,38.5748,25669,1.0000
1312,500,339,0,3275.4316,153.7136,0.0000,255.0000,68.4462,84470,1.0000
1313,500,333,0,2301.8367,165.0653,0.0000,255.0000,71.2759,97744,1.0000
1314,500,314,0,4338.7280,95.5378,0.0000,255.0000,49.2146,137053,1.0000
1315,500,312,0,2641.1321,110.7946,0.0000,255.0000,51.7093,105819,1.0000
1316,333,500,0,4044.4077,100.5890,0.0000,255.0000,46.8940,131723,1.0000
1317,500,333,0,1375.1541,131.2247,0.0000,255.0000,59.2843,73096,1.0000
1318,334,500,0,384.1336,136.8708,0.0000,228.0000,62.3208,54681,1.0000
1319,334,500,0,3014.0981,118.5374,0.0000,253.0000,50.1415,103954,1.0000
1320,500,375,0,2055.9177,94.0545,0.0000,255.0000,63.0746,112909,1.0000
1321,478,500,0,4151.6978,111.4312,0.0000,255.0000,60.7239,147995,1.0000
1322,500,334,0,451.7979,90.2471,0.0000,253.0000,42.1298,77207,1.0000
1323,402,500,0,4570.9258,145.0798,0.0000,255.0000,59.9102,147277,1.0000
1324,398,500,0,523.8489,186.5447,0.0000,255.0000,72.0537,70185,1.0000
1325,500,444,0,7076.7920,102.7340,0.0000,255.0000,74.6517,197688,1.0000
1326,500,375,0,2975.8115,134.3492,0.0000,255.0000,62.9670,156118,1.0000
1327,500,333,0,1650.6073,160.0735,0.0000,255.0000,66.8869,105665,1.0000
1328,500,332,0,2573.1233,132.6227,0.0000,255.0000,63.5840,108807,1.0000
1329,500,375,0,344.5188,137.9838,0.0000,223.0000,30.4730,106826,1.0000
1330,375,500,0,914.7690,128.4526,3.0000,243.0000,33.3414,117458,0.9756
1331,500,375,0,517.9693,114.3961,0.0000,255.0000,32.8544,107062,1.0000
1332,500,375,0,1614.6156,107.1201,0.0000,255.0000,43.5640,118911,1.0000
1333,500,375,0,1568.0359,141.2407,0.0000,255.0000,64.0836,118413,1.0000
1334,500,375,0,722.3104,107.4617,0.0000,254.0000,45.3833,106820,1.0000
1335,500,332,0,1073.5511,128.5858,0.0000,255.0000,47.9821,103866,1.0000
1336,330,500,0,1792.3521,143.2063,0.0000,255.0000,63.2710,98366,1.0000
1337,340,500,0,4663.1270,136.1553,0.0000,255.0000,53.3441,137304,1.0000
1338,500,375,0,1780.3229,75.1162,0.0000,255.0000,59.3974,126272,1.0000
1339,500,375,0,1963.5098,135.8546,0.0000,255.0000,60.9406,96275,1.0000
1340,500,482,0,265.6450,147.0233,21.0000,241.0000,35.4347,86674,0.8397
1341,500,333,0,496.0754,144.8098,6.0000,255.0000,76.1964,69878,0.9540
1342,500,333,0,793.5605,127.6224,0.0000,255.0000,81.2739,74311,1.0000
1343,500,336,0,2771.3076,92.3564,0.0000,255.0000,67.1527,112771,1.0000
1344,375,500,0,1377.5498,150.2106,0.0000,255.0000,54.5851,114754,1.0000
1345,500,375,0,946.1348,141.6048,0.0000,255.0000,56.3401,101424,1.0000
1346,500,451,0,506.5540,124.2569,0.0000,255.0000,57.3857,90418,1.0000
1347,500,375,0,5024.4561,159.9821,0.0000,255.0000,65.9148,111634,1.0000
1348,431,500,0,480.1148,111.6281,0.0000,218.0000,40.3932,112427,1.0000
1349,323,448,0,829.2426,166.1791,0.0000,255.0000,64.0642,43696,1.0000
1350,301,309,0,441.7190,133.0944,9.0000,231.0000,31.4133,35664,0.9250
1351,500,375,0,1883.8256,94.4040,0.0000,255.0000,59.1413,107181,1.0000
1352,500,375,0,4085.8691,123.0536,0.0000,255.0000,60.2832,142492,1.0000
1353,375,500,0,1026.3857,68.5730,0.0000,255.0000,47.9360,98900,1.0000
1354,500,357,0,434.2015,123.8045,0.0000,255.0000,38.8290,84339,1.0000
1355,500,335,0,1241.3640,149.4313,0.0000,255.0000,52.5181,94850,1.0000
1356,500,333,0,484.3831,109.9278,0.0000,251.0000,45.7248,63844,1.0000
1357,500,333,0,685.4482,217.1701,0.0000,255.0000,60.4458,68879,1.0000
1358,500,333,0,9593.5557,107.1592,0.0000,255.0000,57.1029,180362,1.0000
1359,375,500,0,6056.8154,154.1527,0.0000,255.0000,80.2306,127428,1.0000
1360,500,375,0,800.5778,121.1421,8.0000,255.0000,71.9715,77445,0.9392
1361,500,333,0,756.3005,182.7843,0.0000,255.0000,60.7741,68090,1.0000
1362,500,375,0,1886.8168,63.8146,0.0000,255.0000,68.7701,163518,1.0000
1363,500,335,0,1576.1399,96.3238,0.0000,255.0000,51.4392,111208,1.0000
1364,500,500,0,769.6921,139.9667,0.0000,255.0000,63.1929,110163,1.0000
1365,500,500,0,1987.1174,147.7023,0.0000,255.0000,74.4396,124715,1.0000
1366,500,334,0,4230.0093,53.7276,0.0000,242.0000,56.8138,165566,1.0000
1367,500,333,0,1484.6460,131.7798,0.0000,255.0000,60.8350,93194,1.0000
1368,500,375,0,648.3938,154.6897,0.0000,255.0000,36.9735,80253,1.0000
1369,500,375,0,1924.5317,121.1602,0.0000,255.0000,43.0246,110460,1.0000
1370,500,375,0,940.5366,89.7411,0.0000,255.0000,50.2196,85232,1.0000
1371,358,500,0,1710.1788,122.4879,0.0000,255.0000,61.4211,110610,1.0000
1372,500,439,0,446.0223,99.1784,0.0000,255.0000,78.2473,57258,1.0000
1373,500,375,0,1648.7256,122.0035,0.0000,255.0000,74.9874,106582,1.0000
1374,500,375,0,1141.4370,139.3147,0.0000,255.0000,53.8853,90730,1.0000
1375,333,500,0,1536.4882,106.5306,0.0000,255.0000,66.5003,80742,1.0000
1376,500,334,0,762.1423,104.6253,0.0000,255.0000,63.8665,71328,1.0000
1377,500,375,0,1050.3495,172.7043,0.0000,255.0000,67.5272,92232,1.0000
1378,500,400,0,2344.5139,176.3296,0.0000,255.0000,44.0166,88439,1.0000
1379,448,324,0,779.9929,163.1424,0.0000,255.0000,66.8265,43326,1.0000
1380,448,324,0,269.0101,189.7684,0.0000,255.0000,40.3120,29750,1.0000
1381,500,332,0,2440.5093,122.7619,0.0000,255.0000,74.0203,99281,1.0000
1382,500,333,0,1091.1021,88.5621,0.0000,255.0000,53.0601,102975,1.0000
1383,500,333,0,1885.5669,130.3036,0.0000,255.0000,60.4007,127052,1.0000
1384,500,333,0,885.9763,103.7074,0.0000,255.0000,66.1879,74356,1.0000
1385,500,375,0,3478.8813,106.4209,0.0000,255.0000,52.1810,116256,1.0000
1386,500,375,0,3928.2502,126.5814,0.0000,255.0000,47.9478,155774,1.0000
1387,500,333,0,6123.9150,106.4889,0.0000,255.0000,69.2237,130781,1.0000
1388,375,500,0,1162.8530,102.6171,0.0000,255.0000,58.0114,102805,1.0000
1389,500,333,0,2193.5239,142.9793,0.0000,255.0000,52.6926,68686,1.0000
1390,500,293,0,2277.1533,135.4944,0.0000,255.0000,86.2355,65784,1.0000
1391,500,375,0,4249.6724,72.2906,0.0000,255.0000,51.6639,184902,1.0000
1392,500,328,0,2913.6650,98.2287,0.0000,255.0000,69.4746,125279,1.0000
1393,500,334,0,634.7905,69.8560,0.0000,255.0000,31.9404,95647,1.0000
1394,333,500,0,4740.6919,110.5459,0.0000,255.0000,43.8947,119034,1.0000
1395,500,333,0,1473.9489,152.2597,0.0000,255.0000,63.3874,79459,1.0000
1396,500,332,0,662.2493,158.8983,2.0000,255.0000,78.3462,60188,0.9844
1397,290,370,0,316.1429,182.6245,0.0000,243.0000,44.4734,47204,1.0000
1398,444,374,0,287.2399,198.8138,0.0000,244.0000,28.7120,53025,1.0000
1399,500,375,0,2628.6934,106.8837,0.0000,255.0000,76.1961,105858,1.0000
1400,300,284,0,295.6646,124.2475,0.0000,255.0000,103.9664,8942,1.0000
1401,450,320,0,657.7253,187.3804,0.0000,255.0000,100.3460,64083,1.0000
1402,300,225,0,1056.3213,130.5172,0.0000,255.0000,71.6622,12478,1.0000
1403,114,143,0,679.6944,129.7928,0.0000,255.0000,97.9373,5967,1.0000
1404,167,250,0,260.9713,125.2411,0.0000,255.0000,80.8042,10937,1.0000
1405,750,498,0,1164.4023,108.9086,0.0000,255.0000,72.9356,169174,1.0000
1406,167,250,0,558.8591,125.9721,0.0000,255.0000,92.7968,13218,1.0000
1407,300,225,0,1303.3048,112.1239,0.0000,255.0000,78.4249,11028,1.0000
1408,400,267,0,569.2855,25.2039,0.0000,255.0000,21.5327,14628,1.0000
1409,292,208,0,1984.5698,103.8410,0.0000,255.0000,65.4678,49488,1.0000
1410,500,375,0,1263.5331,148.6583,0.0000,255.0000,99.6862,70342,1.0000
1411,750,1125,0,2046.6183,181.7213,0.0000,255.0000,87.6824,85109,1.0000
1412,604,453,0,223.5165,139.4833,10.0000,255.0000,61.1049,29490,0.9245
1413,190,168,0,422.5655,68.9131,0.0000,255.0000,37.9553,27363,1.0000
1414,473,568,0,1078.4948,60.2545,0.0000,255.0000,45.1284,38204,1.0000
1415,500,330,0,546.3375,66.8796,0.0000,255.0000,29.2474,27986,1.0000
1416,600,428,0,998.8566,94.6372,0.0000,255.0000,68.8886,33576,1.0000
1417,205,320,0,566.0571,118.4393,10.0000,255.0000,61.3409,16659,0.9245
1418,300,225,0,1151.6436,90.0220,0.0000,255.0000,53.5915,13122,1.0000
1419,300,157,0,750.7154,104.6233,4.0000,255.0000,91.2641,7619,0.9691
1420,375,500,0,5704.9888,101.2338,0.0000,255.0000,57.2729,145969,1.0000
1421,300,284,0,295.6646,124.2475,0.0000,255.0000,103.9664,8942,1.0000
1422,140,134,0,893.1741,94.1774,0.0000,255.0000,76.1309,11021,1.0000
1423,300,209,0,617.5706,86.7813,0.0000,254.0000,77.9461,8581,1.0000
1424,500,375,0,1697.6245,177.5668,0.0000,255.0000,75.1652,135923,1.0000
1425,360,269,0,1173.8339,101.5292,0.0000,255.0000,78.4960,43048,1.0000
1426,448,300,0,729.6591,142.9935,0.0000,255.0000,96.0008,45095,1.0000
1427,297,225,0,1032.2161,114.8027,0.0000,255.0000,63.4459,13063,1.0000
1428,234,350,0,692.0549,109.2437,0.0000,255.0000,68.7385,12821,1.0000
1429,600,870,0,392.4332,92.3175,0.0000,225.0000,50.9310,96572,1.0000
1430,438,590,0,1089.0688,95.7180,0.0000,237.0000,71.6674,38156,1.0000
1431,500,417,0,4669.2178,111.6030,0.0000,255.0000,85.9686,143858,1.0000
1432,310,271,0,2670.3838,188.2117,0.0000,255.0000,101.9131,62171,1.0000
1433,300,293,0,1864.3776,65.8918,0.0000,255.0000,59.4384,15525,1.0000
1434,600,450,0,2068.3225,113.0311,0.0000,255.0000,78.6022,66139,1.0000
1435,360,305,0,559.6168,151.9776,3.0000,255.0000,69.7257,29162,0.9767
1436,290,344,0,822.8902,130.3561,0.0000,243.0000,75.1513,6920,1.0000
1437,577,384,0,3735.6331,52.8029,0.0000,255.0000,73.8013,40495,1.0000
1438,200,182,0,464.4910,78.5808,0.0000,255.0000,66.7001,8900,1.0000
1439,500,375,0,2351.9587,122.7236,0.0000,255.0000,101.2908,119236,1.0000
1440,909,600,0,461.1847,99.7115,0.0000,255.0000,64.1595,308376,1.0000
1441,450,297,0,477.6260,66.7512,0.0000,255.0000,29.2783,89364,1.0000
1442,320,240,0,3315.3865,97.1329,0.0000,255.0000,79.0143,12244,1.0000
1443,1725,1600,0,1832.0454,123.6185,0.0000,255.0000,81.8567,112846,1.0000
1444,333,500,0,3318.1267,127.3268,0.0000,255.0000,73.5482,83206,1.0000
1445,500,385,0,827.6429,94.6557,0.0000,253.0000,80.0515,79247,1.0000
1446,321,250,0,1227.3776,169.6536,0.0000,255.0000,108.5202,11153,1.0000
1447,500,337,0,1890.4960,116.0425,0.0000,255.0000,93.7693,79054,1.0000
1448,220,165,0,1658.3204,93.2517,0.0000,255.0000,51.0355,13810,1.0000
1449,500,375,0,2330.7988,131.6350,0.0000,255.0000,71.0190,35494,1.0000
1450,200,172,0,1887.4977,144.1497,0.0000,255.0000,82.4243,12170,1.0000
1451,200,182,0,516.1731,78.5610,0.0000,255.0000,66.7588,9337,1.0000
1452,800,600,0,5454.6157,92.6159,0.0000,255.0000,79.6430,105560,1.0000
1453,640,439,0,421.8342,122.2186,0.0000,236.0000,62.0927,62871,1.0000
1454,400,290,0,590.0470,193.1737,0.0000,255.0000,82.9128,19458,1.0000
1455,350,467,0,564.8716,143.6956,0.0000,255.0000,81.1503,111702,1.0000
1456,300,200,0,475.2615,178.2264,0.0000,255.0000,75.2064,6236,1.0000
1457,500,359,0,1395.3523,103.0867,0.0000,255.0000,76.2596,83457,1.0000
1458,704,849,0,1135.8787,61.1113,0.0000,255.0000,46.1661,134923,1.0000
1459,500,479,0,877.4565,104.5130,0.0000,255.0000,87.0531,115778,1.0000
1460,184,250,0,731.8423,164.3833,0.0000,255.0000,95.9382,6254,1.0000
1461,260,248,0,165.8583,100.9572,0.0000,255.0000,69.8022,9503,1.0000
1462,174,175,0,512.1115,90.5660,0.0000,255.0000,45.7303,10860,1.0000
1463,500,375,0,2897.3362,102.7198,0.0000,255.0000,76.7823,32008,1.0000
1464,360,308,0,332.0797,144.1033,0.0000,255.0000,78.9379,29321,1.0000
1465,415,500,0,1524.1122,97.5965,0.0000,255.0000,72.5704,102177,1.0000
1466,297,300,0,376.2433,88.2967,0.0000,255.0000,78.4697,11153,1.0000
1467,600,600,0,1189.6555,162.0871,0.0000,255.0000,104.2165,41657,1.0000
1468,500,486,0,2197.4109,52.2181,0.0000,255.0000,36.7648,109314,1.0000
1469,500,375,0,1097.6514,95.9025,0.0000,250.0000,55.5673,23118,1.0000
1470,500,333,0,962.1776,65.7610,0.0000,255.0000,51.5859,73083,1.0000
1471,500,343,0,4549.9204,121.5050,0.0000,255.0000,105.8393,120284,1.0000
1472,519,287,0,7261.4092,96.5961,0.0000,255.0000,66.4629,25757,1.0000
1473,144,108,0,1519.8928,92.8275,0.0000,255.0000,81.5535,3425,1.0000
1474,428,438,0,1356.4655,109.2004,0.0000,255.0000,70.1491,32900,1.0000
1475,334,500,0,1471.0776,94.2459,0.0000,255.0000,64.6516,94863,1.0000
1476,404,500,0,1129.1118,120.6710,0.0000,255.0000,93.6780,88086,1.0000
1477,1152,864,0,5421.3130,151.3594,0.0000,255.0000,71.1468,278321,1.0000
1478,438,500,0,1599.7079,96.3915,0.0000,255.0000,93.6885,102038,1.0000
1479,157,202,0,1342.7020,174.2152,0.0000,255.0000,101.9296,43101,1.0000
1480,480,406,0,1370.7365,158.0238,0.0000,255.0000,86.6659,35859,1.0000
1481,415,500,0,1740.0977,124.2665,0.0000,255.0000,74.4471,105066,1.0000
1482,373,286,0,1621.4313,92.2000,0.0000,255.0000,54.6804,28344,1.0000
1483,300,225,0,412.9258,132.4769,0.0000,255.0000,86.8020,10889,1.0000
1484,455,303,0,606.9741,224.1675,0.0000,255.0000,67.8392,79377,1.0000
1485,500,333,0,421.5315,142.0462,0.0000,255.0000,100.9242,15557,1.0000
1486,500,425,0,2829.1116,137.1723,0.0000,255.0000,76.6327,31545,1.0000
1487,300,225,0,1379.2345,141.3960,0.0000,255.0000,79.8377,11997,1.0000
1488,250,292,0,447.5534,89.2747,0.0000,255.0000,59.3079,16599,1.0000
1489,300,225,0,437.5208,106.2376,0.0000,227.0000,50.3353,7072,1.0000
1490,297,300,0,376.2433,88.2967,0.0000,255.0000,78.4697,11153,1.0000
1491,254,380,0,909.4523,160.0474,0.0000,255.0000,82.2960,34352,1.0000
1492,300,225,0,1379.2345,141.3960,0.0000,255.0000,79.8377,11997,1.0000
1493,300,225,0,322.8108,25.5381,0.0000,255.0000,23.4608,6575,1.0000
1494,300,284,0,295.6646,124.2475,0.0000,255.0000,103.9664,8942,1.0000
1495,300,225,0,391.7056,95.2860,0.0000,255.0000,62.4015,8767,1.0000
1496,300,282,0,603.7786,118.5750,0.0000,255.0000,97.4765,10994,1.0000
1497,300,225,0,1271.1321,61.2202,0.0000,255.0000,53.3025,12109,1.0000
1498,420,315,0,1893.7072,111.7625,3.0000,255.0000,78.4487,57078,0.9767
1499,183,275,0,1450.1499,154.3687,0.0000,255.0000,76.2761,20409,1.0000
1500,275,300,0,118.0553,116.7572,0.0000,255.0000,46.9731,7018,1.0000
1501,200,300,0,685.8373,92.4576,0.0000,255.0000,59.9826,9481,1.0000
1502,300,225,0,1013.9441,74.7620,0.0000,255.0000,52.9553,11927,1.0000
1503,300,225,0,1056.3213,130.5172,0.0000,255.0000,71.6622,12478,1.0000
1504,300,224,0,618.6530,147.9458,0.0000,255.0000,76.7633,10068,1.0000
1505,229,240,0,2836.7627,107.0837,0.0000,255.0000,82.8531,10964,1.0000
1506,292,208,0,1984.5698,103.8410,0.0000,255.0000,65.4678,49488,1.0000
1507,300,225,0,2077.7192,112.0202,0.0000,255.0000,63.1965,11738,1.0000
1508,300,157,0,750.7154,104.6233,4.0000,255.0000,91.2641,7619,0.9691
1509,500,334,0,4219.6899,119.5843,0.0000,255.0000,66.0144,123308,1.0000
1510,300,209,0,617.5706,86.7813,0.0000,254.0000,77.9461,8581,1.0000
1511,285,300,0,213.6425,126.8221,0.0000,255.0000,63.9992,11762,1.0000
1512,300,218,0,354.5211,148.2381,0.0000,255.0000,83.7855,7921,1.0000
1513,300,225,0,1342.9016,104.1950,0.0000,255.0000,64.7511,14407,1.0000
1514,300,293,0,1864.3776,65.8918,0.0000,255.0000,59.4384,15525,1.0000
1515,225,225,0,525.1320,91.9639,0.0000,255.0000,67.8502,9619,1.0000
1516,297,225,0,1032.2161,114.8027,0.0000,255.0000,63.4459,13063,1.0000
1517,434,316,0,507.5589,102.0069,0.0000,248.0000,54.5915,17107,1.0000
1518,300,225,0,391.7056,95.2860,0.0000,255.0000,62.4015,8767,1.0000
1519,500,340,0,6179.0938,96.3380,0.0000,255.0000,68.9968,128041,1.0000
1520,512,560,0,1524.7750,171.0679,0.0000,255.0000,90.1145,18430,1.0000
1521,400,300,0,3956.5168,116.1550,0.0000,255.0000,87.1468,38570,1.0000
1522,500,375,0,1262.7678,97.2074,0.0000,255.0000,64.8612,110013,1.0000
1523,500,375,0,1655.2714,89.3833,0.0000,255.0000,48.9489,113711,1.0000
1524,1600,1200,0,3586.4065,104.8086,0.0000,255.0000,79.2979,510794,1.0000
1525,275,196,0,470.6458,55.5811,0.0000,255.0000,21.6473,11556,1.0000
1526,500,375,0,1943.9271,79.4246,0.0000,255.0000,68.9399,112481,1.0000
1527,307,380,0,411.4450,95.7283,0.0000,245.0000,55.0013,13537,1.0000
1528,300,282,0,603.7786,118.5750,0.0000,255.0000,97.4765,10994,1.0000
1529,384,397,0,1807.5790,22.0709,0.0000,255.0000,21.8860,21838,1.0000
1530,500,367,0,683.9659,140.4558,0.0000,255.0000,73.5131,87407,1.0000
1531,500,375,0,2944.9966,105.3143,0.0000,255.0000,62.1128,126026,1.0000
1532,200,200,0,438.3396,84.1653,0.0000,255.0000,56.7026,20725,1.0000
1533,350,249,0,932.2541,103.3320,2.0000,235.0000,65.8669,69148,0.9831
1534,500,375,0,1597.7329,105.4770,0.0000,255.0000,52.1804,107159,1.0000
1535,350,250,0,1303.2771,178.9567,4.0000,255.0000,82.2306,18033,0.9691
1536,500,375,0,1107.2343,83.0936,0.0000,255.0000,67.0663,102294,1.0000
1537,1024,768,0,1894.3378,116.5206,2.0000,255.0000,83.3008,147163,0.9844
1538,500,375,0,332.5780,80.0285,0.0000,236.0000,59.2902,81940,1.0000
1539,696,526,0,1152.6730,128.9124,0.0000,255.0000,67.0335,39480,1.0000
1540,615,470,0,311.0179,68.5990,0.0000,255.0000,52.5871,27063,1.0000
1541,500,375,0,457.3150,77.2518,0.0000,197.0000,65.6137,90300,1.0000
1542,500,333,0,11707.4492,94.8347,0.0000,255.0000,73.8327,173797,1.0000
1543,334,431,0,2608.6885,188.4037,0.0000,255.0000,92.3663,19998,1.0000
1544,324,306,0,214.3270,77.3543,0.0000,219.0000,68.7386,11626,1.0000
1545,600,740,0,1318.0709,118.8762,0.0000,255.0000,45.6043,62496,1.0000
1546,400,382,0,3433.8213,97.5742,0.0000,255.0000,85.7116,76036,1.0000
1547,500,375,0,1240.3865,105.0531,0.0000,255.0000,83.8350,145374,1.0000
1548,220,220,0,524.8065,124.0330,0.0000,255.0000,108.4291,6854,1.0000
1549,375,500,0,5574.2275,74.1979,0.0000,255.0000,80.4061,114026,1.0000
1550,250,205,0,978.1675,124.8653,0.0000,255.0000,74.1646,29984,1.0000
1551,500,375,0,1689.3792,114.2674,0.0000,255.0000,83.6921,161277,1.0000
1552,536,382,0,1210.8939,103.3503,0.0000,241.0000,66.0521,15935,1.0000
1553,500,375,0,976.6829,51.8678,0.0000,255.0000,60.6495,84001,1.0000
1554,500,375,0,3254.6841,57.9807,0.0000,255.0000,59.8045,109486,1.0000
1555,600,853,0,1493.1649,187.6914,0.0000,255.0000,94.7305,48776,1.0000
1556,500,281,0,10416.4102,90.2366,0.0000,255.0000,77.4711,131889,1.0000
1557,500,375,0,3534.2517,86.3103,0.0000,255.0000,73.1879,105661,1.0000
1558,500,375,0,1044.6249,134.6315,0.0000,255.0000,70.4063,95090,1.0000
1559,500,375,0,1015.2671,110.0771,0.0000,255.0000,74.9628,95865,1.0000
1560,300,197,0,783.9976,103.9510,0.0000,255.0000,70.8304,20292,1.0000
1561,387,281,0,467.9759,164.1739,7.0000,255.0000,94.3781,12325,0.9466
1562,500,375,0,4321.4175,113.0039,0.0000,255.0000,52.3614,121946,1.0000
1563,375,500,0,3153.3728,78.3666,0.0000,255.0000,45.8480,130279,1.0000
1564,500,375,0,996.0695,102.3536,0.0000,248.0000,63.4727,103657,1.0000
1565,300,225,0,1271.1321,61.2202,0.0000,255.0000,53.3025,12109,1.0000
1566,600,480,0,2048.9150,97.3278,0.0000,255.0000,49.2090,55308,1.0000
1567,137,103,0,423.9760,117.6316,12.0000,255.0000,53.2129,5394,0.9101
1568,400,300,0,1881.3777,128.9999,0.0000,255.0000,67.3778,30870,1.0000
1569,375,500,0,3357.6743,84.3164,3.0000,255.0000,40.5444,134132,0.9767
1570,500,375,0,1065.3361,143.5359,8.0000,255.0000,64.3630,111104,0.9392
1571,500,375,0,2915.8074,65.9608,0.0000,255.0000,73.7553,117298,1.0000
1572,240,270,0,172.3860,107.5117,0.0000,251.0000,59.4557,34396,1.0000
1573,300,225,0,5914.0493,127.5021,0.0000,255.0000,88.2486,47155,1.0000
1574,536,370,0,462.2492,132.8643,0.0000,248.0000,87.9865,19361,1.0000
1575,500,375,0,1535.8416,147.1031,0.0000,255.0000,59.3016,128278,1.0000
1576,600,456,0,814.6926,124.4922,9.0000,255.0000,78.2133,30761,0.9318
1577,500,333,0,1968.7358,98.9354,0.0000,255.0000,85.3307,73201,1.0000
1578,175,186,0,758.8992,167.5577,0.0000,255.0000,90.1910,8628,1.0000
1579,243,250,0,1185.4214,111.9797,0.0000,255.0000,66.3530,15972,1.0000
1580,240,180,0,1310.9198,95.5790,0.0000,255.0000,50.7331,13211,1.0000
1581,300,225,0,2223.9487,120.6796,0.0000,255.0000,65.7298,41306,1.0000
1582,300,209,0,1137.7194,107.4566,5.0000,255.0000,63.1150,12511,0.9615
1583,275,300,0,118.0553,116.7572,0.0000,255.0000,46.9731,7018,1.0000
1584,402,298,0,449.3753,177.4792,0.0000,255.0000,102.4261,27495,1.0000
1585,500,375,0,454.8044,124.2135,0.0000,229.0000,52.7382,86165,1.0000
